,Simulation,Dimension,Aspect,Threshold,Reliability,Stress
0,1,Magnitude,Service,0,99.50404311530292,1.0309278350515463
1,1,Magnitude,Spatial,0,50.0,1.0309278350515463
2,1,Magnitude,Continuity,0,89.58333333333334,1.0309278350515463
3,1,Peak,Service,0,75.90170055627823,1.0309278350515463
4,1,Peak,Spatial,0,64.17525773195875,1.0309278350515463
5,1,Time to Peak,Service,0,1.0416666666666665,1.0309278350515463
6,1,Time to Recovery,Service,0,78.125,1.0309278350515463
7,1,Time to Peak,Spatial,0,1.0416666666666665,1.0309278350515463
8,1,Time to Recovery,Spatial,0,78.125,1.0309278350515463
9,1,Magnitude,Service,1,99.70705073792487,1.0309278350515463
10,1,Magnitude,Spatial,1,69.0721649484536,1.0309278350515463
11,1,Magnitude,Continuity,1,89.58333333333334,1.0309278350515463
12,1,Peak,Service,1,85.71784794330597,1.0309278350515463
13,1,Peak,Spatial,1,78.35051546391753,1.0309278350515463
14,1,Time to Peak,Service,1,1.0416666666666665,1.0309278350515463
15,1,Time to Recovery,Service,1,78.125,1.0309278350515463
16,1,Time to Peak,Spatial,1,1.0416666666666665,1.0309278350515463
17,1,Time to Recovery,Spatial,1,78.125,1.0309278350515463
18,1,Magnitude,Service,0,99.40933231264353,1.8041237113402062
19,1,Magnitude,Spatial,0,77.83505154639175,1.8041237113402062
20,1,Magnitude,Continuity,0,67.70833333333333,1.8041237113402062
21,1,Peak,Service,0,94.04692612588406,1.8041237113402062
22,1,Peak,Spatial,0,89.69072164948454,1.8041237113402062
23,1,Time to Peak,Service,0,6.25,1.8041237113402062
24,1,Time to Recovery,Service,0,1.041666666666663,1.8041237113402062
25,1,Time to Peak,Spatial,0,6.25,1.8041237113402062
26,1,Time to Recovery,Spatial,0,1.041666666666663,1.8041237113402062
27,1,Magnitude,Service,1,99.76465925574303,1.8041237113402062
28,1,Magnitude,Spatial,1,82.4742268041237,1.8041237113402062
29,1,Magnitude,Continuity,1,88.54166666666666,1.8041237113402062
30,1,Peak,Service,1,94.21265125274658,1.8041237113402062
31,1,Peak,Spatial,1,90.72164948453609,1.8041237113402062
32,1,Time to Peak,Service,1,1.0416666666666665,1.8041237113402062
33,1,Time to Recovery,Service,1,85.41666666666666,1.8041237113402062
34,1,Time to Peak,Spatial,1,1.0416666666666665,1.8041237113402062
35,1,Time to Recovery,Spatial,1,85.41666666666666,1.8041237113402062
36,1,Magnitude,Service,0,98.26473165303469,3.0927835051546393
37,1,Magnitude,Spatial,0,4.123711340206182,3.0927835051546393
38,1,Magnitude,Continuity,0,85.41666666666666,3.0927835051546393
39,1,Peak,Service,0,75.8163258433342,3.0927835051546393
40,1,Peak,Spatial,0,48.96907216494846,3.0927835051546393
41,1,Time to Peak,Service,0,3.125,3.0927835051546393
42,1,Time to Recovery,Service,0,78.125,3.0927835051546393
43,1,Time to Peak,Spatial,0,3.125,3.0927835051546393
44,1,Time to Recovery,Spatial,0,78.125,3.0927835051546393
45,1,Magnitude,Service,1,99.27797289565206,3.0927835051546393
46,1,Magnitude,Spatial,1,44.587628865979376,3.0927835051546393
47,1,Magnitude,Continuity,1,88.54166666666666,3.0927835051546393
48,1,Peak,Service,1,83.56066644191742,3.0927835051546393
49,1,Peak,Spatial,1,67.78350515463917,3.0927835051546393
50,1,Time to Peak,Service,1,1.0416666666666665,3.0927835051546393
51,1,Time to Recovery,Service,1,78.125,3.0927835051546393
52,1,Time to Peak,Spatial,1,1.0416666666666665,3.0927835051546393
53,1,Time to Recovery,Spatial,1,78.125,3.0927835051546393
54,1,Magnitude,Service,0,97.26480506360531,5.154639175257732
55,1,Magnitude,Spatial,0,7.98969072164949,5.154639175257732
56,1,Magnitude,Continuity,0,83.33333333333334,5.154639175257732
57,1,Peak,Service,0,66.92174673080444,5.154639175257732
58,1,Peak,Spatial,0,38.144329896907216,5.154639175257732
59,1,Time to Peak,Service,0,2.083333333333333,5.154639175257732
60,1,Time to Recovery,Service,0,78.125,5.154639175257732
61,1,Time to Peak,Spatial,0,2.083333333333333,5.154639175257732
62,1,Time to Recovery,Spatial,0,78.125,5.154639175257732
63,1,Magnitude,Service,1,99.26043534651399,5.154639175257732
64,1,Magnitude,Spatial,1,32.21649484536082,5.154639175257732
65,1,Magnitude,Continuity,1,85.41666666666666,5.154639175257732
66,1,Peak,Service,1,76.39109045267105,5.154639175257732
67,1,Peak,Spatial,1,56.70103092783505,5.154639175257732
68,1,Time to Peak,Service,1,1.0416666666666665,5.154639175257732
69,1,Time to Recovery,Service,1,78.125,5.154639175257732
70,1,Time to Peak,Spatial,1,1.0416666666666665,5.154639175257732
71,1,Time to Recovery,Spatial,1,78.125,5.154639175257732
72,1,Magnitude,Service,0,97.15447183698416,8.762886597938145
73,1,Magnitude,Spatial,0,5.4123711340206215,8.762886597938145
74,1,Magnitude,Continuity,0,68.75,8.762886597938145
75,1,Peak,Service,0,64.52693939208984,8.762886597938145
76,1,Peak,Spatial,0,40.20618556701031,8.762886597938145
77,1,Time to Peak,Service,0,1.0416666666666665,8.762886597938145
78,1,Time to Recovery,Service,0,63.54166666666667,8.762886597938145
79,1,Time to Peak,Spatial,0,1.0416666666666665,8.762886597938145
80,1,Time to Recovery,Spatial,0,63.54166666666667,8.762886597938145
81,1,Magnitude,Service,1,98.62125935032964,8.762886597938145
82,1,Magnitude,Spatial,1,29.381443298969067,8.762886597938145
83,1,Magnitude,Continuity,1,84.375,8.762886597938145
84,1,Peak,Service,1,68.60909163951874,8.762886597938145
85,1,Peak,Spatial,1,48.19587628865979,8.762886597938145
86,1,Time to Peak,Service,1,1.0416666666666665,8.762886597938145
87,1,Time to Recovery,Service,1,78.125,8.762886597938145
88,1,Time to Peak,Spatial,1,1.0416666666666665,8.762886597938145
89,1,Time to Recovery,Spatial,1,78.125,8.762886597938145
90,1,Magnitude,Service,0,95.13081312179565,14.175257731958762
91,1,Magnitude,Spatial,0,5.154639175257736,14.175257731958762
92,1,Magnitude,Continuity,0,66.66666666666667,14.175257731958762
93,1,Peak,Service,0,55.17771244049072,14.175257731958762
94,1,Peak,Spatial,0,19.58762886597938,14.175257731958762
95,1,Time to Peak,Service,0,2.083333333333333,14.175257731958762
96,1,Time to Recovery,Service,0,63.54166666666667,14.175257731958762
97,1,Time to Peak,Spatial,0,2.083333333333333,14.175257731958762
98,1,Time to Recovery,Spatial,0,63.54166666666667,14.175257731958762
99,1,Magnitude,Service,1,96.76099345088005,14.175257731958762
100,1,Magnitude,Spatial,1,6.185567010309279,14.175257731958762
101,1,Magnitude,Continuity,1,75.0,14.175257731958762
102,1,Peak,Service,1,57.582563161849976,14.175257731958762
103,1,Peak,Spatial,1,23.453608247422686,14.175257731958762
104,1,Time to Peak,Service,1,2.083333333333333,14.175257731958762
105,1,Time to Recovery,Service,1,73.95833333333333,14.175257731958762
106,1,Time to Peak,Spatial,1,2.083333333333333,14.175257731958762
107,1,Time to Recovery,Spatial,1,73.95833333333333,14.175257731958762
108,1,Magnitude,Service,0,94.21645477414131,23.195876288659793
109,1,Magnitude,Spatial,0,5.154639175257736,23.195876288659793
110,1,Magnitude,Continuity,0,43.75,23.195876288659793
111,1,Peak,Service,0,50.905841588974,23.195876288659793
112,1,Peak,Spatial,0,17.525773195876294,23.195876288659793
113,1,Time to Peak,Service,0,1.0416666666666665,23.195876288659793
114,1,Time to Recovery,Service,0,38.541666666666664,23.195876288659793
115,1,Time to Peak,Spatial,0,1.0416666666666665,23.195876288659793
116,1,Time to Recovery,Spatial,0,38.541666666666664,23.195876288659793
117,1,Magnitude,Service,1,95.85733711719513,23.195876288659793
118,1,Magnitude,Spatial,1,5.670103092783507,23.195876288659793
119,1,Magnitude,Continuity,1,66.66666666666667,23.195876288659793
120,1,Peak,Service,1,51.435473561286926,23.195876288659793
121,1,Peak,Spatial,1,18.29896907216495,23.195876288659793
122,1,Time to Peak,Service,1,1.0416666666666665,23.195876288659793
123,1,Time to Recovery,Service,1,63.54166666666667,23.195876288659793
124,1,Time to Peak,Spatial,1,1.0416666666666665,23.195876288659793
125,1,Time to Recovery,Spatial,1,63.54166666666667,23.195876288659793
126,1,Magnitude,Service,0,91.52427911758423,37.628865979381445
127,1,Magnitude,Spatial,0,3.6082474226804107,37.628865979381445
128,1,Magnitude,Continuity,0,18.75,37.628865979381445
129,1,Peak,Service,0,47.62198328971863,37.628865979381445
130,1,Peak,Spatial,0,9.536082474226804,37.628865979381445
131,1,Time to Peak,Service,0,1.0416666666666665,37.628865979381445
132,1,Time to Recovery,Service,0,0.0,37.628865979381445
133,1,Time to Peak,Spatial,0,1.0416666666666665,37.628865979381445
134,1,Time to Recovery,Spatial,0,0.0,37.628865979381445
135,1,Magnitude,Service,1,93.88736560940742,37.628865979381445
136,1,Magnitude,Spatial,1,3.6082474226804107,37.628865979381445
137,1,Magnitude,Continuity,1,41.666666666666664,37.628865979381445
138,1,Peak,Service,1,49.0142822265625,37.628865979381445
139,1,Peak,Spatial,1,11.340206185567014,37.628865979381445
140,1,Time to Peak,Service,1,1.0416666666666665,37.628865979381445
141,1,Time to Recovery,Service,1,1.041666666666663,37.628865979381445
142,1,Time to Peak,Spatial,1,1.0416666666666665,37.628865979381445
143,1,Time to Recovery,Spatial,1,1.041666666666663,37.628865979381445
144,1,Magnitude,Service,0,90.00074118375778,61.34020618556701
145,1,Magnitude,Spatial,0,3.0927835051546393,61.34020618556701
146,1,Magnitude,Continuity,0,16.666666666666664,61.34020618556701
147,1,Peak,Service,0,45.37622928619385,61.34020618556701
148,1,Peak,Spatial,0,5.4123711340206215,61.34020618556701
149,1,Time to Peak,Service,0,1.0416666666666665,61.34020618556701
150,1,Time to Recovery,Service,0,0.0,61.34020618556701
151,1,Time to Peak,Spatial,0,1.0416666666666665,61.34020618556701
152,1,Time to Recovery,Spatial,0,0.0,61.34020618556701
153,1,Magnitude,Service,1,92.20305159687996,61.34020618556701
154,1,Magnitude,Spatial,1,3.350515463917525,61.34020618556701
155,1,Magnitude,Continuity,1,21.875,61.34020618556701
156,1,Peak,Service,1,45.37622928619385,61.34020618556701
157,1,Peak,Spatial,1,5.670103092783507,61.34020618556701
158,1,Time to Peak,Service,1,1.0416666666666665,61.34020618556701
159,1,Time to Recovery,Service,1,1.041666666666663,61.34020618556701
160,1,Time to Peak,Spatial,1,1.0416666666666665,61.34020618556701
161,1,Time to Recovery,Spatial,1,1.041666666666663,61.34020618556701
162,1,Magnitude,Service,0,86.29897683858871,100.0
163,1,Magnitude,Spatial,0,2.577319587628868,100.0
164,1,Magnitude,Continuity,0,3.125,100.0
165,1,Peak,Service,0,44.745343923568726,100.0
166,1,Peak,Spatial,0,3.0927835051546393,100.0
167,1,Time to Peak,Service,0,1.0416666666666665,100.0
168,1,Time to Recovery,Service,0,0.0,100.0
169,1,Time to Peak,Spatial,0,1.0416666666666665,100.0
170,1,Time to Recovery,Spatial,0,0.0,100.0
171,1,Magnitude,Service,1,91.34371355175972,100.0
172,1,Magnitude,Spatial,1,3.350515463917525,100.0
173,1,Magnitude,Continuity,1,19.791666666666664,100.0
174,1,Peak,Service,1,44.745343923568726,100.0
175,1,Peak,Spatial,1,3.350515463917525,100.0
176,1,Time to Peak,Service,1,1.0416666666666665,100.0
177,1,Time to Recovery,Service,1,1.041666666666663,100.0
178,1,Time to Peak,Spatial,1,1.0416666666666665,100.0
179,1,Time to Recovery,Spatial,1,1.041666666666663,100.0
180,2,Magnitude,Service,0,99.46117880754173,1.0309278350515463
181,2,Magnitude,Spatial,0,36.5979381443299,1.0309278350515463
182,2,Magnitude,Continuity,0,90.625,1.0309278350515463
183,2,Peak,Service,0,82.75105655193329,1.0309278350515463
184,2,Peak,Spatial,0,65.97938144329896,1.0309278350515463
185,2,Time to Peak,Service,0,1.0416666666666665,1.0309278350515463
186,2,Time to Recovery,Service,0,89.58333333333334,1.0309278350515463
187,2,Time to Peak,Spatial,0,1.0416666666666665,1.0309278350515463
