,Simulation,Dimension,Aspect,Threshold,Reliability,Stress
0,1,Magnitude,Service,0,99.72082697786391,1.0309278350515463
1,1,Magnitude,Spatial,0,74.22680412371135,1.0309278350515463
2,1,Magnitude,Continuity,0,90.625,1.0309278350515463
3,1,Peak,Service,0,92.74841323494911,1.0309278350515463
4,1,Peak,Spatial,0,88.65979381443299,1.0309278350515463
5,1,Time to Peak,Service,0,2.083333333333333,1.0309278350515463
6,1,Time to Recovery,Service,0,87.5,1.0309278350515463
7,1,Time to Peak,Spatial,0,2.083333333333333,1.0309278350515463
8,1,Time to Recovery,Spatial,0,87.5,1.0309278350515463
9,1,Magnitude,Service,1,99.7298737987876,1.0309278350515463
10,1,Magnitude,Spatial,1,74.48453608247422,1.0309278350515463
11,1,Magnitude,Continuity,1,90.625,1.0309278350515463
12,1,Peak,Service,1,92.9169774055481,1.0309278350515463
13,1,Peak,Spatial,1,88.91752577319588,1.0309278350515463
14,1,Time to Peak,Service,1,2.083333333333333,1.0309278350515463
15,1,Time to Recovery,Service,1,87.5,1.0309278350515463
16,1,Time to Peak,Spatial,1,2.083333333333333,1.0309278350515463
17,1,Time to Recovery,Spatial,1,87.5,1.0309278350515463
18,1,Magnitude,Service,0,98.95831374451518,1.8041237113402062
19,1,Magnitude,Spatial,0,37.628865979381445,1.8041237113402062
20,1,Magnitude,Continuity,0,86.45833333333334,1.8041237113402062
21,1,Peak,Service,0,81.05472922325134,1.8041237113402062
22,1,Peak,Spatial,0,63.4020618556701,1.8041237113402062
23,1,Time to Peak,Service,0,1.0416666666666665,1.8041237113402062
24,1,Time to Recovery,Service,0,85.41666666666666,1.8041237113402062
25,1,Time to Peak,Spatial,0,1.0416666666666665,1.8041237113402062
26,1,Time to Recovery,Spatial,0,85.41666666666666,1.8041237113402062
27,1,Magnitude,Service,1,99.64968264102936,1.8041237113402062
28,1,Magnitude,Spatial,1,52.83505154639175,1.8041237113402062
29,1,Magnitude,Continuity,1,91.66666666666666,1.8041237113402062
