,Simulation,Dimension,Aspect,Threshold,Reliability,Stress
0,1,Magnitude,Service,0,99.73898683674634,1.0309278350515463
1,1,Magnitude,Spatial,0,68.81443298969072,1.0309278350515463
2,1,Magnitude,Continuity,0,95.83333333333334,1.0309278350515463
3,1,Peak,Service,0,84.65359210968018,1.0309278350515463
4,1,Peak,Spatial,0,72.93814432989691,1.0309278350515463
5,1,Time to Peak,Service,0,1.0416666666666665,1.0309278350515463
6,1,Time to Recovery,Service,0,94.79166666666666,1.0309278350515463
7,1,Time to Peak,Spatial,0,1.0416666666666665,1.0309278350515463
8,1,Time to Recovery,Spatial,0,94.79166666666666,1.0309278350515463
9,1,Magnitude,Service,1,99.92974085616879,1.0309278350515463
10,1,Magnitude,Spatial,1,93.04123711340206,1.0309278350515463
11,1,Magnitude,Continuity,1,95.83333333333334,1.0309278350515463
12,1,Peak,Service,1,95.88840268552303,1.0309278350515463
13,1,Peak,Spatial,1,93.55670103092784,1.0309278350515463
14,1,Time to Peak,Service,1,1.0416666666666665,1.0309278350515463
15,1,Time to Recovery,Service,1,94.79166666666666,1.0309278350515463
16,1,Time to Peak,Spatial,1,1.0416666666666665,1.0309278350515463
17,1,Time to Recovery,Spatial,1,94.79166666666666,1.0309278350515463
18,1,Magnitude,Service,0,99.30436075665057,1.8041237113402062
19,1,Magnitude,Spatial,0,34.02061855670103,1.8041237113402062
20,1,Magnitude,Continuity,0,92.70833333333334,1.8041237113402062
21,1,Peak,Service,0,69.82104778289795,1.8041237113402062
22,1,Peak,Spatial,0,50.25773195876289,1.8041237113402062
23,1,Time to Peak,Service,0,1.0416666666666665,1.8041237113402062
24,1,Time to Recovery,Service,0,90.625,1.8041237113402062
25,1,Time to Peak,Spatial,0,1.0416666666666665,1.8041237113402062
26,1,Time to Recovery,Spatial,0,90.625,1.8041237113402062
27,1,Magnitude,Service,1,99.72007332835346,1.8041237113402062
28,1,Magnitude,Spatial,1,74.22680412371135,1.8041237113402062
29,1,Magnitude,Continuity,1,93.75,1.8041237113402062
30,1,Peak,Service,1,86.01841926574707,1.8041237113402062
31,1,Peak,Spatial,1,78.35051546391753,1.8041237113402062
32,1,Time to Peak,Service,1,1.0416666666666665,1.8041237113402062
33,1,Time to Recovery,Service,1,90.625,1.8041237113402062
34,1,Time to Peak,Spatial,1,1.0416666666666665,1.8041237113402062
35,1,Time to Recovery,Spatial,1,90.625,1.8041237113402062
36,1,Magnitude,Service,0,99.09497937187552,3.0927835051546393
37,1,Magnitude,Spatial,0,22.422680412371133,3.0927835051546393
38,1,Magnitude,Continuity,0,88.54166666666666,3.0927835051546393
39,1,Peak,Service,0,69.16220486164093,3.0927835051546393
40,1,Peak,Spatial,0,42.52577319587629,3.0927835051546393
41,1,Time to Peak,Service,0,1.0416666666666665,3.0927835051546393
42,1,Time to Recovery,Service,0,87.5,3.0927835051546393
43,1,Time to Peak,Spatial,0,1.0416666666666665,3.0927835051546393
44,1,Time to Recovery,Spatial,0,87.5,3.0927835051546393
45,1,Magnitude,Service,1,99.27787110209465,3.0927835051546393
46,1,Magnitude,Spatial,1,25.257731958762886,3.0927835051546393
47,1,Magnitude,Continuity,1,90.625,3.0927835051546393
48,1,Peak,Service,1,69.89947259426117,3.0927835051546393
49,1,Peak,Spatial,1,45.36082474226804,3.0927835051546393
50,1,Time to Peak,Service,1,1.0416666666666665,3.0927835051546393
51,1,Time to Recovery,Service,1,89.58333333333334,3.0927835051546393
52,1,Time to Peak,Spatial,1,1.0416666666666665,3.0927835051546393
53,1,Time to Recovery,Spatial,1,89.58333333333334,3.0927835051546393
54,1,Magnitude,Service,0,97.51281999051571,5.154639175257732
55,1,Magnitude,Spatial,0,7.474226804123707,5.154639175257732
56,1,Magnitude,Continuity,0,78.125,5.154639175257732
57,1,Peak,Service,0,63.70457112789154,5.154639175257732
58,1,Peak,Spatial,0,38.65979381443299,5.154639175257732
59,1,Time to Peak,Service,0,1.0416666666666665,5.154639175257732
60,1,Time to Recovery,Service,0,66.66666666666667,5.154639175257732
61,1,Time to Peak,Spatial,0,1.0416666666666665,5.154639175257732
62,1,Time to Recovery,Spatial,0,66.66666666666667,5.154639175257732
63,1,Magnitude,Service,1,98.63254278898239,5.154639175257732
64,1,Magnitude,Spatial,1,37.628865979381445,5.154639175257732
65,1,Magnitude,Continuity,1,88.54166666666666,5.154639175257732
66,1,Peak,Service,1,69.23659145832062,5.154639175257732
67,1,Peak,Spatial,1,48.96907216494846,5.154639175257732
68,1,Time to Peak,Service,1,1.0416666666666665,5.154639175257732
69,1,Time to Recovery,Service,1,87.5,5.154639175257732
70,1,Time to Peak,Spatial,1,1.0416666666666665,5.154639175257732
71,1,Time to Recovery,Spatial,1,87.5,5.154639175257732
72,1,Magnitude,Service,0,97.16363120824099,8.762886597938145
73,1,Magnitude,Spatial,0,5.670103092783507,8.762886597938145
74,1,Magnitude,Continuity,0,66.66666666666667,8.762886597938145
75,1,Peak,Service,0,59.645721316337585,8.762886597938145
76,1,Peak,Spatial,0,24.226804123711343,8.762886597938145
77,1,Time to Peak,Service,0,1.0416666666666665,8.762886597938145
78,1,Time to Recovery,Service,0,16.666666666666664,8.762886597938145
79,1,Time to Peak,Spatial,0,1.0416666666666665,8.762886597938145
80,1,Time to Recovery,Spatial,0,16.666666666666664,8.762886597938145
81,1,Magnitude,Service,1,98.42185713350773,8.762886597938145
82,1,Magnitude,Spatial,1,24.226804123711343,8.762886597938145
83,1,Magnitude,Continuity,1,77.08333333333334,8.762886597938145
84,1,Peak,Service,1,64.61929082870483,8.762886597938145
