,Simulation,Dimension,Aspect,Threshold,Reliability,Stress
0,1,Magnitude,Service,0,98.98878131061792,1.0309278350515463
1,1,Magnitude,Spatial,0,57.47422680412371,1.0309278350515463
2,1,Magnitude,Continuity,0,82.29166666666666,1.0309278350515463
3,1,Peak,Service,0,84.72433388233185,1.0309278350515463
4,1,Peak,Spatial,0,73.4536082474227,1.0309278350515463
5,1,Time to Peak,Service,0,1.0416666666666665,1.0309278350515463
6,1,Time to Recovery,Service,0,76.04166666666666,1.0309278350515463
7,1,Time to Peak,Spatial,0,1.0416666666666665,1.0309278350515463
8,1,Time to Recovery,Spatial,0,76.04166666666666,1.0309278350515463
9,1,Magnitude,Service,1,99.73986772820354,1.0309278350515463
10,1,Magnitude,Spatial,1,69.84536082474226,1.0309278350515463
11,1,Magnitude,Continuity,1,94.79166666666666,1.0309278350515463
12,1,Peak,Service,1,84.95745062828064,1.0309278350515463
13,1,Peak,Spatial,1,73.71134020618557,1.0309278350515463
14,1,Time to Peak,Service,1,1.0416666666666665,1.0309278350515463
15,1,Time to Recovery,Service,1,93.75,1.0309278350515463
16,1,Time to Peak,Spatial,1,1.0416666666666665,1.0309278350515463
17,1,Time to Recovery,Spatial,1,93.75,1.0309278350515463
18,1,Magnitude,Service,0,99.20381279662251,1.8041237113402062
19,1,Magnitude,Spatial,0,53.608247422680414,1.8041237113402062
20,1,Magnitude,Continuity,0,82.29166666666666,1.8041237113402062
21,1,Peak,Service,0,90.58925211429596,1.8041237113402062
22,1,Peak,Spatial,0,81.44329896907216,1.8041237113402062
23,1,Time to Peak,Service,0,2.083333333333333,1.8041237113402062
24,1,Time to Recovery,Service,0,80.20833333333334,1.8041237113402062
25,1,Time to Peak,Spatial,0,1.0416666666666665,1.8041237113402062
26,1,Time to Recovery,Spatial,0,80.20833333333334,1.8041237113402062
27,1,Magnitude,Service,1,99.5469051413238,1.8041237113402062
28,1,Magnitude,Spatial,1,54.639175257731964,1.8041237113402062
29,1,Magnitude,Continuity,1,90.625,1.8041237113402062
30,1,Peak,Service,1,91.6176974773407,1.8041237113402062
31,1,Peak,Spatial,1,81.95876288659794,1.8041237113402062
32,1,Time to Peak,Service,1,1.0416666666666665,1.8041237113402062
33,1,Time to Recovery,Service,1,89.58333333333334,1.8041237113402062
34,1,Time to Peak,Spatial,1,1.0416666666666665,1.8041237113402062
35,1,Time to Recovery,Spatial,1,89.58333333333334,1.8041237113402062
36,1,Magnitude,Service,0,98.17237090319395,3.0927835051546393
37,1,Magnitude,Spatial,0,30.41237113402062,3.0927835051546393
38,1,Magnitude,Continuity,0,82.29166666666666,3.0927835051546393
39,1,Peak,Service,0,72.85263538360596,3.0927835051546393
40,1,Peak,Spatial,0,53.350515463917525,3.0927835051546393
41,1,Time to Peak,Service,0,2.083333333333333,3.0927835051546393
42,1,Time to Recovery,Service,0,80.20833333333334,3.0927835051546393
43,1,Time to Peak,Spatial,0,2.083333333333333,3.0927835051546393
44,1,Time to Recovery,Spatial,0,80.20833333333334,3.0927835051546393
45,1,Magnitude,Service,1,99.26475873216987,3.0927835051546393
46,1,Magnitude,Spatial,1,40.4639175257732,3.0927835051546393
47,1,Magnitude,Continuity,1,90.625,3.0927835051546393
48,1,Peak,Service,1,77.87110060453415,3.0927835051546393
49,1,Peak,Spatial,1,63.91752577319587,3.0927835051546393
50,1,Time to Peak,Service,1,2.083333333333333,3.0927835051546393
51,1,Time to Recovery,Service,1,89.58333333333334,3.0927835051546393
52,1,Time to Peak,Spatial,1,2.083333333333333,3.0927835051546393
53,1,Time to Recovery,Spatial,1,89.58333333333334,3.0927835051546393
54,1,Magnitude,Service,0,98.23205955326557,5.154639175257732
55,1,Magnitude,Spatial,0,27.577319587628867,5.154639175257732
56,1,Magnitude,Continuity,0,81.25,5.154639175257732
57,1,Peak,Service,0,74.10686016082764,5.154639175257732
58,1,Peak,Spatial,0,50.0,5.154639175257732
59,1,Time to Peak,Service,0,1.0416666666666665,5.154639175257732
60,1,Time to Recovery,Service,0,69.79166666666667,5.154639175257732
61,1,Time to Peak,Spatial,0,1.0416666666666665,5.154639175257732
62,1,Time to Recovery,Spatial,0,69.79166666666667,5.154639175257732
63,1,Magnitude,Service,1,98.81801707670093,5.154639175257732
64,1,Magnitude,Spatial,1,27.835051546391753,5.154639175257732
65,1,Magnitude,Continuity,1,88.54166666666666,5.154639175257732
66,1,Peak,Service,1,74.76862072944641,5.154639175257732
67,1,Peak,Spatial,1,50.77319587628865,5.154639175257732
68,1,Time to Peak,Service,1,1.0416666666666665,5.154639175257732
69,1,Time to Recovery,Service,1,87.5,5.154639175257732
70,1,Time to Peak,Spatial,1,1.0416666666666665,5.154639175257732
71,1,Time to Recovery,Spatial,1,87.5,5.154639175257732
72,1,Magnitude,Service,0,95.95456942915916,8.762886597938145
73,1,Magnitude,Spatial,0,4.381443298969067,8.762886597938145
74,1,Magnitude,Continuity,0,67.70833333333333,8.762886597938145
75,1,Peak,Service,0,52.35428810119629,8.762886597938145
76,1,Peak,Spatial,0,17.525773195876294,8.762886597938145
77,1,Time to Peak,Service,0,1.0416666666666665,8.762886597938145
78,1,Time to Recovery,Service,0,52.08333333333333,8.762886597938145
