,Simulation,Dimension,Aspect,Threshold,Reliability,Stress
0,1,Magnitude,Service,0,99.64261252898723,1.0309278350515463
1,1,Magnitude,Spatial,0,46.134020618556704,1.0309278350515463
2,1,Magnitude,Continuity,0,91.66666666666666,1.0309278350515463
3,1,Peak,Service,0,92.4045741558075,1.0309278350515463
4,1,Peak,Spatial,0,81.95876288659794,1.0309278350515463
5,1,Time to Peak,Service,0,3.125,1.0309278350515463
6,1,Time to Recovery,Service,0,89.58333333333334,1.0309278350515463
7,1,Time to Peak,Spatial,0,3.125,1.0309278350515463
8,1,Time to Recovery,Spatial,0,89.58333333333334,1.0309278350515463
9,1,Magnitude,Service,1,99.95827297971118,1.0309278350515463
10,1,Magnitude,Spatial,1,97.16494845360825,1.0309278350515463
11,1,Magnitude,Continuity,1,95.83333333333334,1.0309278350515463
12,1,Peak,Service,1,98.22097588330507,1.0309278350515463
13,1,Peak,Spatial,1,97.16494845360825,1.0309278350515463
14,1,Time to Peak,Service,1,1.0416666666666665,1.0309278350515463
15,1,Time to Recovery,Service,1,94.79166666666666,1.0309278350515463
16,1,Time to Peak,Spatial,1,1.0416666666666665,1.0309278350515463
17,1,Time to Recovery,Spatial,1,94.79166666666666,1.0309278350515463
18,1,Magnitude,Service,0,99.1375993937254,1.8041237113402062
19,1,Magnitude,Spatial,0,62.371134020618555,1.8041237113402062
20,1,Magnitude,Continuity,0,85.41666666666666,1.8041237113402062
21,1,Peak,Service,0,88.78789097070694,1.8041237113402062
22,1,Peak,Spatial,0,87.62886597938144,1.8041237113402062
23,1,Time to Peak,Service,0,10.416666666666668,1.8041237113402062
24,1,Time to Recovery,Service,0,78.125,1.8041237113402062
25,1,Time to Peak,Spatial,0,2.083333333333333,1.8041237113402062
26,1,Time to Recovery,Spatial,0,78.125,1.8041237113402062
27,1,Magnitude,Service,1,99.23112508840859,1.8041237113402062
28,1,Magnitude,Spatial,1,63.4020618556701,1.8041237113402062
29,1,Magnitude,Continuity,1,87.5,1.8041237113402062
30,1,Peak,Service,1,89.89637196063995,1.8041237113402062
31,1,Peak,Spatial,1,87.62886597938144,1.8041237113402062
32,1,Time to Peak,Service,1,10.416666666666668,1.8041237113402062
33,1,Time to Recovery,Service,1,86.45833333333334,1.8041237113402062
34,1,Time to Peak,Spatial,1,3.125,1.8041237113402062
35,1,Time to Recovery,Spatial,1,86.45833333333334,1.8041237113402062
36,1,Magnitude,Service,0,99.1055054590106,3.0927835051546393
37,1,Magnitude,Spatial,0,54.12371134020619,3.0927835051546393
