,Simulation,Dimension,Aspect,Threshold,Reliability,Stress
0,1,Magnitude,Service,0,99.69183299690485,1.0309278350515463
1,1,Magnitude,Spatial,0,56.18556701030928,1.0309278350515463
2,1,Magnitude,Continuity,0,90.625,1.0309278350515463
3,1,Peak,Service,0,92.31121316552162,1.0309278350515463
4,1,Peak,Spatial,0,79.12371134020619,1.0309278350515463
5,1,Time to Peak,Service,0,1.0416666666666665,1.0309278350515463
6,1,Time to Recovery,Service,0,89.58333333333334,1.0309278350515463
7,1,Time to Peak,Spatial,0,1.0416666666666665,1.0309278350515463
8,1,Time to Recovery,Spatial,0,89.58333333333334,1.0309278350515463
9,1,Magnitude,Service,1,99.94076137663797,1.0309278350515463
10,1,Magnitude,Spatial,1,93.81443298969072,1.0309278350515463
11,1,Magnitude,Continuity,1,96.875,1.0309278350515463
12,1,Peak,Service,1,96.46236188709736,1.0309278350515463
13,1,Peak,Spatial,1,94.84536082474226,1.0309278350515463
14,1,Time to Peak,Service,1,1.0416666666666665,1.0309278350515463
15,1,Time to Recovery,Service,1,92.70833333333334,1.0309278350515463
16,1,Time to Peak,Spatial,1,1.0416666666666665,1.0309278350515463
17,1,Time to Recovery,Spatial,1,92.70833333333334,1.0309278350515463
18,1,Magnitude,Service,0,99.31765720248222,1.8041237113402062
19,1,Magnitude,Spatial,0,53.608247422680414,1.8041237113402062
20,1,Magnitude,Continuity,0,80.20833333333334,1.8041237113402062
21,1,Peak,Service,0,87.71778345108032,1.8041237113402062
22,1,Peak,Spatial,0,79.38144329896907,1.8041237113402062
23,1,Time to Peak,Service,0,1.0416666666666665,1.8041237113402062
24,1,Time to Recovery,Service,0,73.95833333333333,1.8041237113402062
25,1,Time to Peak,Spatial,0,1.0416666666666665,1.8041237113402062
26,1,Time to Recovery,Spatial,0,73.95833333333333,1.8041237113402062
27,1,Magnitude,Service,1,99.79073733557016,1.8041237113402062
28,1,Magnitude,Spatial,1,86.08247422680412,1.8041237113402062
29,1,Magnitude,Continuity,1,92.70833333333334,1.8041237113402062
30,1,Peak,Service,1,94.4834515452385,1.8041237113402062
31,1,Peak,Spatial,1,91.49484536082474,1.8041237113402062
32,1,Time to Peak,Service,1,1.0416666666666665,1.8041237113402062
33,1,Time to Recovery,Service,1,91.66666666666666,1.8041237113402062
34,1,Time to Peak,Spatial,1,1.0416666666666665,1.8041237113402062
35,1,Time to Recovery,Spatial,1,91.66666666666666,1.8041237113402062
36,1,Magnitude,Service,0,98.44597270712256,3.0927835051546393
37,1,Magnitude,Spatial,0,45.36082474226804,3.0927835051546393
38,1,Magnitude,Continuity,0,79.16666666666666,3.0927835051546393
39,1,Peak,Service,0,79.93357926607132,3.0927835051546393
40,1,Peak,Spatial,0,65.72164948453609,3.0927835051546393
