,Simulation,Dimension,Aspect,Threshold,Reliability,Stress
0,1,Magnitude,Service,0,99.65105936862528,1.0309278350515463
1,1,Magnitude,Spatial,0,64.94845360824742,1.0309278350515463
2,1,Magnitude,Continuity,0,94.79166666666666,1.0309278350515463
3,1,Peak,Service,0,80.69686144590378,1.0309278350515463
4,1,Peak,Spatial,0,69.0721649484536,1.0309278350515463
5,1,Time to Peak,Service,0,1.0416666666666665,1.0309278350515463
6,1,Time to Recovery,Service,0,90.625,1.0309278350515463
7,1,Time to Peak,Spatial,0,1.0416666666666665,1.0309278350515463
8,1,Time to Recovery,Spatial,0,90.625,1.0309278350515463
9,1,Magnitude,Service,1,99.68913239426911,1.0309278350515463
10,1,Magnitude,Spatial,1,65.4639175257732,1.0309278350515463
11,1,Magnitude,Continuity,1,95.83333333333334,1.0309278350515463
12,1,Peak,Service,1,81.39604777097702,1.0309278350515463
13,1,Peak,Spatial,1,70.36082474226804,1.0309278350515463
14,1,Time to Peak,Service,1,1.0416666666666665,1.0309278350515463
15,1,Time to Recovery,Service,1,94.79166666666666,1.0309278350515463
16,1,Time to Peak,Spatial,1,1.0416666666666665,1.0309278350515463
17,1,Time to Recovery,Spatial,1,94.79166666666666,1.0309278350515463
18,1,Magnitude,Service,0,99.16225727647543,1.8041237113402062
19,1,Magnitude,Spatial,0,46.134020618556704,1.8041237113402062
20,1,Magnitude,Continuity,0,88.54166666666666,1.8041237113402062
21,1,Peak,Service,0,82.62416571378708,1.8041237113402062
22,1,Peak,Spatial,0,67.78350515463917,1.8041237113402062
23,1,Time to Peak,Service,0,1.0416666666666665,1.8041237113402062
24,1,Time to Recovery,Service,0,87.5,1.8041237113402062
25,1,Time to Peak,Spatial,0,1.0416666666666665,1.8041237113402062
26,1,Time to Recovery,Spatial,0,87.5,1.8041237113402062
27,1,Magnitude,Service,1,99.47499940171838,1.8041237113402062
28,1,Magnitude,Spatial,1,47.68041237113402,1.8041237113402062
29,1,Magnitude,Continuity,1,89.58333333333334,1.8041237113402062
30,1,Peak,Service,1,83.72884541749954,1.8041237113402062
31,1,Peak,Spatial,1,69.0721649484536,1.8041237113402062
32,1,Time to Peak,Service,1,1.0416666666666665,1.8041237113402062
33,1,Time to Recovery,Service,1,88.54166666666666,1.8041237113402062
34,1,Time to Peak,Spatial,1,1.0416666666666665,1.8041237113402062
35,1,Time to Recovery,Spatial,1,88.54166666666666,1.8041237113402062
36,1,Magnitude,Service,0,98.46465438604355,3.0927835051546393
37,1,Magnitude,Spatial,0,32.98969072164949,3.0927835051546393
38,1,Magnitude,Continuity,0,76.04166666666666,3.0927835051546393
39,1,Peak,Service,0,75.18726885318756,3.0927835051546393
40,1,Peak,Spatial,0,59.02061855670103,3.0927835051546393
41,1,Time to Peak,Service,0,2.083333333333333,3.0927835051546393
42,1,Time to Recovery,Service,0,75.0,3.0927835051546393
43,1,Time to Peak,Spatial,0,2.083333333333333,3.0927835051546393
44,1,Time to Recovery,Spatial,0,75.0,3.0927835051546393
45,1,Magnitude,Service,1,99.36428079381585,3.0927835051546393
46,1,Magnitude,Spatial,1,56.70103092783505,3.0927835051546393
47,1,Magnitude,Continuity,1,89.58333333333334,3.0927835051546393
48,1,Peak,Service,1,83.27420800924301,3.0927835051546393
49,1,Peak,Spatial,1,70.36082474226804,3.0927835051546393
50,1,Time to Peak,Service,1,1.0416666666666665,3.0927835051546393
51,1,Time to Recovery,Service,1,87.5,3.0927835051546393
52,1,Time to Peak,Spatial,1,1.0416666666666665,3.0927835051546393
53,1,Time to Recovery,Spatial,1,87.5,3.0927835051546393
54,1,Magnitude,Service,0,98.07053655385971,5.154639175257732
55,1,Magnitude,Spatial,0,8.247422680412376,5.154639175257732
56,1,Magnitude,Continuity,0,82.29166666666666,5.154639175257732
57,1,Peak,Service,0,66.45295023918152,5.154639175257732
58,1,Peak,Spatial,0,38.65979381443299,5.154639175257732
59,1,Time to Peak,Service,0,1.0416666666666665,5.154639175257732
60,1,Time to Recovery,Service,0,76.04166666666666,5.154639175257732
61,1,Time to Peak,Spatial,0,1.0416666666666665,5.154639175257732
62,1,Time to Recovery,Spatial,0,76.04166666666666,5.154639175257732
63,1,Magnitude,Service,1,98.90606626868248,5.154639175257732
64,1,Magnitude,Spatial,1,33.76288659793815,5.154639175257732
65,1,Magnitude,Continuity,1,88.54166666666666,5.154639175257732
66,1,Peak,Service,1,74.7134268283844,5.154639175257732
67,1,Peak,Spatial,1,50.77319587628865,5.154639175257732
68,1,Time to Peak,Service,1,1.0416666666666665,5.154639175257732
69,1,Time to Recovery,Service,1,87.5,5.154639175257732
70,1,Time to Peak,Spatial,1,1.0416666666666665,5.154639175257732
71,1,Time to Recovery,Spatial,1,87.5,5.154639175257732
72,1,Magnitude,Service,0,97.07909114658833,8.762886597938145
73,1,Magnitude,Spatial,0,11.082474226804129,8.762886597938145
74,1,Magnitude,Continuity,0,76.04166666666666,8.762886597938145
75,1,Peak,Service,0,61.16327941417694,8.762886597938145
76,1,Peak,Spatial,0,30.927835051546392,8.762886597938145
77,1,Time to Peak,Service,0,1.0416666666666665,8.762886597938145
78,1,Time to Recovery,Service,0,75.0,8.762886597938145
79,1,Time to Peak,Spatial,0,2.083333333333333,8.762886597938145
80,1,Time to Recovery,Spatial,0,75.0,8.762886597938145
81,1,Magnitude,Service,1,98.56491647660732,8.762886597938145
82,1,Magnitude,Spatial,1,14.432989690721653,8.762886597938145
83,1,Magnitude,Continuity,1,88.54166666666666,8.762886597938145
84,1,Peak,Service,1,62.697482109069824,8.762886597938145
85,1,Peak,Spatial,1,35.051546391752574,8.762886597938145
86,1,Time to Peak,Service,1,1.0416666666666665,8.762886597938145
87,1,Time to Recovery,Service,1,87.5,8.762886597938145
88,1,Time to Peak,Spatial,1,1.0416666666666665,8.762886597938145
89,1,Time to Recovery,Spatial,1,87.5,8.762886597938145
90,1,Magnitude,Service,0,95.09798213839531,14.175257731958762
91,1,Magnitude,Spatial,0,5.154639175257736,14.175257731958762
92,1,Magnitude,Continuity,0,64.58333333333333,14.175257731958762
93,1,Peak,Service,0,53.694263100624084,14.175257731958762
94,1,Peak,Spatial,0,18.556701030927837,14.175257731958762
95,1,Time to Peak,Service,0,1.0416666666666665,14.175257731958762
96,1,Time to Recovery,Service,0,51.04166666666667,14.175257731958762
97,1,Time to Peak,Spatial,0,1.0416666666666665,14.175257731958762
98,1,Time to Recovery,Spatial,0,51.04166666666667,14.175257731958762
99,1,Magnitude,Service,1,97.05232735723257,14.175257731958762
100,1,Magnitude,Spatial,1,18.814432989690722,14.175257731958762
101,1,Magnitude,Continuity,1,76.04166666666666,14.175257731958762
102,1,Peak,Service,1,59.26279425621033,14.175257731958762
103,1,Peak,Spatial,1,27.577319587628867,14.175257731958762
104,1,Time to Peak,Service,1,1.0416666666666665,14.175257731958762
105,1,Time to Recovery,Service,1,75.0,14.175257731958762
106,1,Time to Peak,Spatial,1,1.0416666666666665,14.175257731958762
107,1,Time to Recovery,Spatial,1,75.0,14.175257731958762
108,1,Magnitude,Service,0,94.06885169446468,23.195876288659793
109,1,Magnitude,Spatial,0,4.123711340206182,23.195876288659793
110,1,Magnitude,Continuity,0,55.20833333333333,23.195876288659793
111,1,Peak,Service,0,46.774983406066895,23.195876288659793
112,1,Peak,Spatial,0,8.505154639175261,23.195876288659793
113,1,Time to Peak,Service,0,1.0416666666666665,23.195876288659793
114,1,Time to Recovery,Service,0,37.5,23.195876288659793
115,1,Time to Peak,Spatial,0,1.0416666666666665,23.195876288659793
116,1,Time to Recovery,Spatial,0,37.5,23.195876288659793
117,1,Magnitude,Service,1,96.25224210321903,23.195876288659793
118,1,Magnitude,Spatial,1,5.154639175257736,23.195876288659793
119,1,Magnitude,Continuity,1,70.83333333333333,23.195876288659793
120,1,Peak,Service,1,48.90257716178894,23.195876288659793
121,1,Peak,Spatial,1,11.855670103092786,23.195876288659793
122,1,Time to Peak,Service,1,1.0416666666666665,23.195876288659793
123,1,Time to Recovery,Service,1,61.45833333333333,23.195876288659793
124,1,Time to Peak,Spatial,1,1.0416666666666665,23.195876288659793
125,1,Time to Recovery,Spatial,1,61.45833333333333,23.195876288659793
126,1,Magnitude,Service,0,92.59310066699982,37.628865979381445
127,1,Magnitude,Spatial,0,4.123711340206182,37.628865979381445
128,1,Magnitude,Continuity,0,37.5,37.628865979381445
129,1,Peak,Service,0,45.555806159973145,37.628865979381445
130,1,Peak,Spatial,0,6.185567010309279,37.628865979381445
131,1,Time to Peak,Service,0,1.0416666666666665,37.628865979381445
132,1,Time to Recovery,Service,0,7.2916666666666625,37.628865979381445
133,1,Time to Peak,Spatial,0,1.0416666666666665,37.628865979381445
134,1,Time to Recovery,Spatial,0,7.2916666666666625,37.628865979381445
135,1,Magnitude,Service,1,94.6123480796814,37.628865979381445
136,1,Magnitude,Spatial,1,4.381443298969067,37.628865979381445
137,1,Magnitude,Continuity,1,57.29166666666667,37.628865979381445
138,1,Peak,Service,1,46.15800380706787,37.628865979381445
139,1,Peak,Spatial,1,7.474226804123707,37.628865979381445
140,1,Time to Peak,Service,1,1.0416666666666665,37.628865979381445
141,1,Time to Recovery,Service,1,37.5,37.628865979381445
142,1,Time to Peak,Spatial,1,1.0416666666666665,37.628865979381445
143,1,Time to Recovery,Spatial,1,37.5,37.628865979381445
144,1,Magnitude,Service,0,90.93544706702232,61.34020618556701
145,1,Magnitude,Spatial,0,3.0927835051546393,61.34020618556701
146,1,Magnitude,Continuity,0,22.916666666666664,61.34020618556701
147,1,Peak,Service,0,45.64818739891052,61.34020618556701
148,1,Peak,Spatial,0,4.89690721649485,61.34020618556701
149,1,Time to Peak,Service,0,1.0416666666666665,61.34020618556701
150,1,Time to Recovery,Service,0,0.0,61.34020618556701
151,1,Time to Peak,Spatial,0,1.0416666666666665,61.34020618556701
152,1,Time to Recovery,Spatial,0,0.0,61.34020618556701
153,1,Magnitude,Service,1,92.71147698163986,61.34020618556701
154,1,Magnitude,Spatial,1,3.6082474226804107,61.34020618556701
155,1,Magnitude,Continuity,1,38.541666666666664,61.34020618556701
156,1,Peak,Service,1,45.64818739891052,61.34020618556701
157,1,Peak,Spatial,1,5.4123711340206215,61.34020618556701
158,1,Time to Peak,Service,1,1.0416666666666665,61.34020618556701
159,1,Time to Recovery,Service,1,15.625,61.34020618556701
160,1,Time to Peak,Spatial,1,1.0416666666666665,61.34020618556701
161,1,Time to Recovery,Spatial,1,15.625,61.34020618556701
162,1,Magnitude,Service,0,86.5609958767891,100.0
163,1,Magnitude,Spatial,0,3.0927835051546393,100.0
164,1,Magnitude,Continuity,0,15.625,100.0
165,1,Peak,Service,0,44.745343923568726,100.0
166,1,Peak,Spatial,0,3.0927835051546393,100.0
167,1,Time to Peak,Service,0,1.0416666666666665,100.0
168,1,Time to Recovery,Service,0,0.0,100.0
169,1,Time to Peak,Spatial,0,1.0416666666666665,100.0
170,1,Time to Recovery,Spatial,0,0.0,100.0
171,1,Magnitude,Service,1,91.16407111287117,100.0
172,1,Magnitude,Spatial,1,3.350515463917525,100.0
173,1,Magnitude,Continuity,1,25.0,100.0
174,1,Peak,Service,1,44.745343923568726,100.0
175,1,Peak,Spatial,1,3.350515463917525,100.0
176,1,Time to Peak,Service,1,1.0416666666666665,100.0
177,1,Time to Recovery,Service,1,0.0,100.0
178,1,Time to Peak,Spatial,1,1.0416666666666665,100.0
179,1,Time to Recovery,Spatial,1,0.0,100.0
180,2,Magnitude,Service,0,99.50273097492754,1.0309278350515463
181,2,Magnitude,Spatial,0,77.31958762886599,1.0309278350515463
182,2,Magnitude,Continuity,0,83.33333333333334,1.0309278350515463
183,2,Peak,Service,0,92.09314659237862,1.0309278350515463
184,2,Peak,Spatial,0,90.4639175257732,1.0309278350515463
185,2,Time to Peak,Service,0,10.416666666666668,1.0309278350515463
186,2,Time to Recovery,Service,0,76.04166666666666,1.0309278350515463
187,2,Time to Peak,Spatial,0,1.0416666666666665,1.0309278350515463
188,2,Time to Recovery,Spatial,0,76.04166666666666,1.0309278350515463
189,2,Magnitude,Service,1,99.89210569765419,1.0309278350515463
190,2,Magnitude,Spatial,1,89.69072164948454,1.0309278350515463
191,2,Magnitude,Continuity,1,96.875,1.0309278350515463
192,2,Peak,Service,1,93.50146725773811,1.0309278350515463
193,2,Peak,Spatial,1,90.4639175257732,1.0309278350515463
194,2,Time to Peak,Service,1,1.0416666666666665,1.0309278350515463
195,2,Time to Recovery,Service,1,95.83333333333334,1.0309278350515463
196,2,Time to Peak,Spatial,1,1.0416666666666665,1.0309278350515463
197,2,Time to Recovery,Spatial,1,95.83333333333334,1.0309278350515463
198,2,Magnitude,Service,0,99.47453481145203,1.8041237113402062
199,2,Magnitude,Spatial,0,25.51546391752577,1.8041237113402062
200,2,Magnitude,Continuity,0,90.625,1.8041237113402062
201,2,Peak,Service,0,86.96873188018799,1.8041237113402062
202,2,Peak,Spatial,0,71.64948453608247,1.8041237113402062
203,2,Time to Peak,Service,0,1.0416666666666665,1.8041237113402062
204,2,Time to Recovery,Service,0,88.54166666666666,1.8041237113402062
205,2,Time to Peak,Spatial,0,1.0416666666666665,1.8041237113402062
206,2,Time to Recovery,Spatial,0,88.54166666666666,1.8041237113402062
