,Simulation,Dimension,Aspect,Threshold,Reliability,Stress
0,1,Magnitude,Service,0,99.89644008455798,1.0309278350515463
1,1,Magnitude,Spatial,0,88.4020618556701,1.0309278350515463
2,1,Magnitude,Continuity,0,96.875,1.0309278350515463
3,1,Peak,Service,0,93.95285919308662,1.0309278350515463
4,1,Peak,Spatial,0,89.69072164948454,1.0309278350515463
5,1,Time to Peak,Service,0,1.0416666666666665,1.0309278350515463
6,1,Time to Recovery,Service,0,95.83333333333334,1.0309278350515463
7,1,Time to Peak,Spatial,0,1.0416666666666665,1.0309278350515463
8,1,Time to Recovery,Spatial,0,95.83333333333334,1.0309278350515463
9,1,Magnitude,Service,1,99.89644008455798,1.0309278350515463
10,1,Magnitude,Spatial,1,88.4020618556701,1.0309278350515463
11,1,Magnitude,Continuity,1,96.875,1.0309278350515463
12,1,Peak,Service,1,93.95285919308662,1.0309278350515463
13,1,Peak,Spatial,1,89.69072164948454,1.0309278350515463
14,1,Time to Peak,Service,1,1.0416666666666665,1.0309278350515463
15,1,Time to Recovery,Service,1,95.83333333333334,1.0309278350515463
16,1,Time to Peak,Spatial,1,1.0416666666666665,1.0309278350515463
17,1,Time to Recovery,Spatial,1,95.83333333333334,1.0309278350515463
18,1,Magnitude,Service,0,99.14267612621188,1.8041237113402062
19,1,Magnitude,Spatial,0,50.77319587628865,1.8041237113402062
20,1,Magnitude,Continuity,0,88.54166666666666,1.8041237113402062
21,1,Peak,Service,0,83.05134922266006,1.8041237113402062
22,1,Peak,Spatial,0,73.71134020618557,1.8041237113402062
23,1,Time to Peak,Service,0,1.0416666666666665,1.8041237113402062
24,1,Time to Recovery,Service,0,87.5,1.8041237113402062
25,1,Time to Peak,Spatial,0,1.0416666666666665,1.8041237113402062
26,1,Time to Recovery,Spatial,0,87.5,1.8041237113402062
27,1,Magnitude,Service,1,99.63831405621022,1.8041237113402062
28,1,Magnitude,Spatial,1,61.08247422680413,1.8041237113402062
29,1,Magnitude,Continuity,1,93.75,1.8041237113402062
30,1,Peak,Service,1,83.10133218765259,1.8041237113402062
31,1,Peak,Spatial,1,73.96907216494846,1.8041237113402062
32,1,Time to Peak,Service,1,1.0416666666666665,1.8041237113402062
33,1,Time to Recovery,Service,1,92.70833333333334,1.8041237113402062
34,1,Time to Peak,Spatial,1,1.0416666666666665,1.8041237113402062
35,1,Time to Recovery,Spatial,1,92.70833333333334,1.8041237113402062
36,1,Magnitude,Service,0,99.31809473782778,3.0927835051546393
37,1,Magnitude,Spatial,0,46.649484536082475,3.0927835051546393
38,1,Magnitude,Continuity,0,90.625,3.0927835051546393
39,1,Peak,Service,0,75.6861999630928,3.0927835051546393
40,1,Peak,Spatial,0,61.08247422680413,3.0927835051546393
41,1,Time to Peak,Service,0,1.0416666666666665,3.0927835051546393
42,1,Time to Recovery,Service,0,85.41666666666666,3.0927835051546393
43,1,Time to Peak,Spatial,0,1.0416666666666665,3.0927835051546393
44,1,Time to Recovery,Spatial,0,85.41666666666666,3.0927835051546393
45,1,Magnitude,Service,1,99.62468724697828,3.0927835051546393
46,1,Magnitude,Spatial,1,61.5979381443299,3.0927835051546393
47,1,Magnitude,Continuity,1,91.66666666666666,3.0927835051546393
48,1,Peak,Service,1,81.0170367360115,3.0927835051546393
49,1,Peak,Spatial,1,68.04123711340206,3.0927835051546393
50,1,Time to Peak,Service,1,1.0416666666666665,3.0927835051546393
51,1,Time to Recovery,Service,1,87.5,3.0927835051546393
52,1,Time to Peak,Spatial,1,1.0416666666666665,3.0927835051546393
53,1,Time to Recovery,Spatial,1,87.5,3.0927835051546393
54,1,Magnitude,Service,0,98.43672271817923,5.154639175257732
55,1,Magnitude,Spatial,0,24.742268041237114,5.154639175257732
56,1,Magnitude,Continuity,0,86.45833333333334,5.154639175257732
57,1,Peak,Service,0,69.92877423763275,5.154639175257732
58,1,Peak,Spatial,0,48.19587628865979,5.154639175257732
59,1,Time to Peak,Service,0,1.0416666666666665,5.154639175257732
60,1,Time to Recovery,Service,0,79.16666666666666,5.154639175257732
61,1,Time to Peak,Spatial,0,1.0416666666666665,5.154639175257732
62,1,Time to Recovery,Spatial,0,79.16666666666666,5.154639175257732
63,1,Magnitude,Service,1,99.27739975973964,5.154639175257732
64,1,Magnitude,Spatial,1,25.773195876288657,5.154639175257732
65,1,Magnitude,Continuity,1,90.625,5.154639175257732
66,1,Peak,Service,1,70.91483175754547,5.154639175257732
67,1,Peak,Spatial,1,49.74226804123711,5.154639175257732
68,1,Time to Peak,Service,1,1.0416666666666665,5.154639175257732
69,1,Time to Recovery,Service,1,81.25,5.154639175257732
70,1,Time to Peak,Spatial,1,1.0416666666666665,5.154639175257732
71,1,Time to Recovery,Spatial,1,81.25,5.154639175257732
72,1,Magnitude,Service,0,95.77792771160603,8.762886597938145
73,1,Magnitude,Spatial,0,4.381443298969067,8.762886597938145
74,1,Magnitude,Continuity,0,72.91666666666667,8.762886597938145
75,1,Peak,Service,0,57.63912796974182,8.762886597938145
76,1,Peak,Spatial,0,25.51546391752577,8.762886597938145
77,1,Time to Peak,Service,0,1.0416666666666665,8.762886597938145
78,1,Time to Recovery,Service,0,71.875,8.762886597938145
79,1,Time to Peak,Spatial,0,1.0416666666666665,8.762886597938145
80,1,Time to Recovery,Spatial,0,71.875,8.762886597938145
81,1,Magnitude,Service,1,98.28662797808647,8.762886597938145
82,1,Magnitude,Spatial,1,13.144329896907214,8.762886597938145
83,1,Magnitude,Continuity,1,80.20833333333334,8.762886597938145
84,1,Peak,Service,1,60.616713762283325,8.762886597938145
85,1,Peak,Spatial,1,31.443298969072163,8.762886597938145
86,1,Time to Peak,Service,1,1.0416666666666665,8.762886597938145
87,1,Time to Recovery,Service,1,77.08333333333334,8.762886597938145
88,1,Time to Peak,Spatial,1,1.0416666666666665,8.762886597938145
89,1,Time to Recovery,Spatial,1,77.08333333333334,8.762886597938145
90,1,Magnitude,Service,0,94.27235499024391,14.175257731958762
91,1,Magnitude,Spatial,0,4.89690721649485,14.175257731958762
92,1,Magnitude,Continuity,0,62.5,14.175257731958762
93,1,Peak,Service,0,52.97371447086334,14.175257731958762
94,1,Peak,Spatial,0,20.618556701030933,14.175257731958762
95,1,Time to Peak,Service,0,1.0416666666666665,14.175257731958762
96,1,Time to Recovery,Service,0,61.45833333333333,14.175257731958762
97,1,Time to Peak,Spatial,0,1.0416666666666665,14.175257731958762
98,1,Time to Recovery,Spatial,0,61.45833333333333,14.175257731958762
99,1,Magnitude,Service,1,96.12846374511719,14.175257731958762
100,1,Magnitude,Spatial,1,4.89690721649485,14.175257731958762
101,1,Magnitude,Continuity,1,77.08333333333334,14.175257731958762
102,1,Peak,Service,1,57.525089383125305,14.175257731958762
103,1,Peak,Spatial,1,26.80412371134021,14.175257731958762
104,1,Time to Peak,Service,1,1.0416666666666665,14.175257731958762
105,1,Time to Recovery,Service,1,76.04166666666666,14.175257731958762
106,1,Time to Peak,Spatial,1,1.0416666666666665,14.175257731958762
107,1,Time to Recovery,Spatial,1,76.04166666666666,14.175257731958762
108,1,Magnitude,Service,0,94.17993277311325,23.195876288659793
109,1,Magnitude,Spatial,0,4.639175257731953,23.195876288659793
110,1,Magnitude,Continuity,0,0.0,23.195876288659793
111,1,Peak,Service,0,48.19048047065735,23.195876288659793
112,1,Peak,Spatial,0,14.690721649484539,23.195876288659793
113,1,Time to Peak,Service,0,1.0416666666666665,23.195876288659793
114,1,Time to Recovery,Service,0,48.958333333333336,23.195876288659793
115,1,Time to Peak,Spatial,0,1.0416666666666665,23.195876288659793
116,1,Time to Recovery,Spatial,0,0.0,23.195876288659793
117,1,Magnitude,Service,1,97.32146207243204,23.195876288659793
118,1,Magnitude,Spatial,1,15.721649484536082,23.195876288659793
119,1,Magnitude,Continuity,1,0.0,23.195876288659793
120,1,Peak,Service,1,53.72406244277954,23.195876288659793
121,1,Peak,Spatial,1,24.226804123711343,23.195876288659793
122,1,Time to Peak,Service,1,1.0416666666666665,23.195876288659793
123,1,Time to Recovery,Service,1,64.58333333333333,23.195876288659793
124,1,Time to Peak,Spatial,1,1.0416666666666665,23.195876288659793
125,1,Time to Recovery,Spatial,1,0.0,23.195876288659793
126,1,Magnitude,Service,0,91.8847307562828,37.628865979381445
127,1,Magnitude,Spatial,0,5.670103092783507,37.628865979381445
128,1,Magnitude,Continuity,0,0.0,37.628865979381445
