,Simulation,Dimension,Aspect,Threshold,Reliability,Stress
0,1,Magnitude,Service,0,99.42083093337715,1.0309278350515463
1,1,Magnitude,Spatial,0,34.5360824742268,1.0309278350515463
2,1,Magnitude,Continuity,0,91.66666666666666,1.0309278350515463
3,1,Peak,Service,0,88.50175887346268,1.0309278350515463
4,1,Peak,Spatial,0,71.1340206185567,1.0309278350515463
5,1,Time to Peak,Service,0,1.0416666666666665,1.0309278350515463
6,1,Time to Recovery,Service,0,89.58333333333334,1.0309278350515463
7,1,Time to Peak,Spatial,0,1.0416666666666665,1.0309278350515463
8,1,Time to Recovery,Spatial,0,89.58333333333334,1.0309278350515463
9,1,Magnitude,Service,1,99.82211750466377,1.0309278350515463
10,1,Magnitude,Spatial,1,81.70103092783505,1.0309278350515463
11,1,Magnitude,Continuity,1,93.75,1.0309278350515463
12,1,Peak,Service,1,95.41785903275013,1.0309278350515463
13,1,Peak,Spatial,1,92.26804123711341,1.0309278350515463
14,1,Time to Peak,Service,1,2.083333333333333,1.0309278350515463
15,1,Time to Recovery,Service,1,92.70833333333334,1.0309278350515463
16,1,Time to Peak,Spatial,1,2.083333333333333,1.0309278350515463
17,1,Time to Recovery,Spatial,1,92.70833333333334,1.0309278350515463
18,1,Magnitude,Service,0,99.59840048104525,1.8041237113402062
19,1,Magnitude,Spatial,0,70.8762886597938,1.8041237113402062
20,1,Magnitude,Continuity,0,91.66666666666666,1.8041237113402062
21,1,Peak,Service,0,91.3919523358345,1.8041237113402062
22,1,Peak,Spatial,0,86.34020618556701,1.8041237113402062
23,1,Time to Peak,Service,0,2.083333333333333,1.8041237113402062
24,1,Time to Recovery,Service,0,90.625,1.8041237113402062
25,1,Time to Peak,Spatial,0,1.0416666666666665,1.8041237113402062
26,1,Time to Recovery,Spatial,0,90.625,1.8041237113402062
27,1,Magnitude,Service,1,99.73581410013139,1.8041237113402062
28,1,Magnitude,Spatial,1,71.64948453608247,1.8041237113402062
29,1,Magnitude,Continuity,1,92.70833333333334,1.8041237113402062
30,1,Peak,Service,1,92.51824989914894,1.8041237113402062
31,1,Peak,Spatial,1,87.11340206185567,1.8041237113402062
32,1,Time to Peak,Service,1,2.083333333333333,1.8041237113402062
33,1,Time to Recovery,Service,1,90.625,1.8041237113402062
34,1,Time to Peak,Spatial,1,1.0416666666666665,1.8041237113402062
35,1,Time to Recovery,Spatial,1,90.625,1.8041237113402062
36,1,Magnitude,Service,0,98.63051511347294,3.0927835051546393
37,1,Magnitude,Spatial,0,32.73195876288659,3.0927835051546393
38,1,Magnitude,Continuity,0,80.20833333333334,3.0927835051546393
39,1,Peak,Service,0,78.24290990829468,3.0927835051546393
40,1,Peak,Spatial,0,56.95876288659794,3.0927835051546393
41,1,Time to Peak,Service,0,1.0416666666666665,3.0927835051546393
42,1,Time to Recovery,Service,0,79.16666666666666,3.0927835051546393
43,1,Time to Peak,Spatial,0,1.0416666666666665,3.0927835051546393
44,1,Time to Recovery,Spatial,0,79.16666666666666,3.0927835051546393
45,1,Magnitude,Service,1,99.52724245376885,3.0927835051546393
46,1,Magnitude,Spatial,1,54.12371134020619,3.0927835051546393
47,1,Magnitude,Continuity,1,91.66666666666666,3.0927835051546393
48,1,Peak,Service,1,79.32940423488617,3.0927835051546393
49,1,Peak,Spatial,1,64.94845360824742,3.0927835051546393
50,1,Time to Peak,Service,1,1.0416666666666665,3.0927835051546393
51,1,Time to Recovery,Service,1,90.625,3.0927835051546393
52,1,Time to Peak,Spatial,1,1.0416666666666665,3.0927835051546393
53,1,Time to Recovery,Spatial,1,90.625,3.0927835051546393
54,1,Magnitude,Service,0,98.54975398629904,5.154639175257732
55,1,Magnitude,Spatial,0,14.948453608247425,5.154639175257732
56,1,Magnitude,Continuity,0,80.20833333333334,5.154639175257732
57,1,Peak,Service,0,72.83146679401398,5.154639175257732
58,1,Peak,Spatial,0,56.18556701030928,5.154639175257732
59,1,Time to Peak,Service,0,1.0416666666666665,5.154639175257732
60,1,Time to Recovery,Service,0,79.16666666666666,5.154639175257732
61,1,Time to Peak,Spatial,0,1.0416666666666665,5.154639175257732
62,1,Time to Recovery,Spatial,0,79.16666666666666,5.154639175257732
63,1,Magnitude,Service,1,99.15875000879169,5.154639175257732
64,1,Magnitude,Spatial,1,51.546391752577314,5.154639175257732
65,1,Magnitude,Continuity,1,80.20833333333334,5.154639175257732
66,1,Peak,Service,1,78.57018262147903,5.154639175257732
67,1,Peak,Spatial,1,65.20618556701031,5.154639175257732
68,1,Time to Peak,Service,1,1.0416666666666665,5.154639175257732
69,1,Time to Recovery,Service,1,79.16666666666666,5.154639175257732
70,1,Time to Peak,Spatial,1,1.0416666666666665,5.154639175257732
71,1,Time to Recovery,Spatial,1,79.16666666666666,5.154639175257732
72,1,Magnitude,Service,0,96.27873972058296,8.762886597938145
73,1,Magnitude,Spatial,0,1.8041237113402109,8.762886597938145
74,1,Magnitude,Continuity,0,67.70833333333333,8.762886597938145
75,1,Peak,Service,0,62.43758201599121,8.762886597938145
76,1,Peak,Spatial,0,30.670103092783506,8.762886597938145
77,1,Time to Peak,Service,0,1.0416666666666665,8.762886597938145
78,1,Time to Recovery,Service,0,52.08333333333333,8.762886597938145
79,1,Time to Peak,Spatial,0,1.0416666666666665,8.762886597938145
80,1,Time to Recovery,Spatial,0,52.08333333333333,8.762886597938145
81,1,Magnitude,Service,1,98.28690458089113,8.762886597938145
82,1,Magnitude,Spatial,1,7.98969072164949,8.762886597938145
